Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,rating
799-71-1548,A,Novaville,Member,Male,Electronic accessories,77.72,7,2020-05-02,19:27,Credit card,10
785-13-7708,B,Serenora,Normal,Male,Food and beverages,73.06,3,2020-09-26,15:29,Credit card,4
845-51-0542,B,Serenora,Member,Male,Food and beverages,46.55,5,2020-06-11,20:44,Cash,9
662-47-5456,C,Astral Bay,Member,Male,Fashion accessories,35.19,7,2020-06-12,20:51,Credit card,10
883-17-4236,C,Arcanburg,Normal,Female,Sports and travel,14.39,1,2020-09-23,11:25,Credit card,6
290-68-2984,A,Veridian Springs,Normal,Male,Home and lifestyle,23.75,1,2020-07-02,10:09,Cash,5
704-11-6354,A,Eldoria,Member,Male,Home and lifestyle,58.9,4,2020-12-01,16:35,Cash,10
110-48-7033,B,Aetherhaven,Member,Male,Fashion accessories,32.62,6,2020-10-11,17:36,Cash,10
366-93-0948,A,Veridian Springs,Member,Male,Electronic accessories,66.35,4,2020-03-22,20:37,Cash,10
729-09-9681,A,Celestria,Member,Male,Home and lifestyle,25.91,6,2020-12-07,18:14,Ewallet,10
151-16-1484,A,Eldoria,Member,Male,Electronic accessories,32.25,4,2020-12-22,12:36,Ewallet,9
380-94-4661,C,Nebulora Junction,Member,Male,Electronic accessories,65.94,6,2020-11-08,16:26,Cash,9
850-41-9669,A,Eldoria,Normal,Female,Electronic accessories,75.06,4,2020-04-09,12:56,Ewallet,6
821-07-3596,C,Nebulora Junction,Normal,Female,Fashion accessories,16.45,2,2020-11-30,18:43,Ewallet,6
655-85-5130,B,Aetherhaven,Member,Female,Fashion accessories,38.3,3,2020-12-10,17:22,Cash,9
447-15-7839,A,Eldoria,Member,Female,Sports and travel,22.24,7,2020-12-12,11:43,Cash,7
154-74-7179,B,Quixoton,Normal,Male,Sports and travel,54.45,1,2020-04-06,13:01,Ewallet,7
253-12-6086,A,Eldoria,Member,Female,Sports and travel,98.4,4,2020-12-07,11:23,Credit card,10
808-65-0703,C,Astral Bay,Normal,Male,Home and lifestyle,35.47,5,2020-11-22,18:24,Credit card,6
571-94-0759,B,Quixoton,Member,Female,Food and beverages,74.6,6,2020-04-24,16:23,Cash,10
144-51-6085,A,Eldoria,Member,Male,Home and lifestyle,70.74,2,2020-12-30,13:10,Credit card,7
731-14-2199,A,Veridian Springs,Member,Female,Home and lifestyle,35.54,7,2020-01-22,15:42,Ewallet,9
783-09-1637,B,Quixoton,Normal,Female,Sports and travel,67.43,3,2020-09-28,17:01,Ewallet,6
687-15-1097,C,Arcanburg,Member,Female,Health and beauty,21.12,2,2020-09-25,18:12,Cash,10
126-54-1082,A,Eldoria,Member,Female,Home and lifestyle,21.54,6,2020-12-29,10:57,Credit card,10
633-91-1052,A,Celestria,Normal,Female,Home and lifestyle,12.03,1,2020-11-19,15:48,Cash,5
477-24-6490,B,Zephyropolis,Normal,Female,Health and beauty,99.71,7,2020-07-05,19:20,Ewallet,7
566-19-5475,B,Zephyropolis,Normal,Female,Fashion accessories,47.97,1,2020-11-30,10:14,Cash,6
526-86-8552,C,Arcanburg,Member,Female,Home and lifestyle,21.82,6,2020-08-06,16:34,Cash,9
376-56-3573,C,Arcanburg,Normal,Female,Fashion accessories,95.42,5,2020-12-06,14:41,Ewallet,6
537-72-0426,C,Astral Bay,Member,Female,Fashion accessories,70.99,6,2020-05-07,11:58,Cash,9
828-61-5674,A,Novaville,Member,Male,Sports and travel,44.02,10,2020-03-21,15:27,Credit card,10
136-08-6195,A,Celestria,Normal,Female,Home and lifestyle,69.96,3,2020-06-23,18:35,Credit card,6
523-38-0215,C,Astral Bay,Normal,Male,Home and lifestyle,37,1,2020-02-24,20:53,Credit card,7
490-29-1201,A,Eldoria,Normal,Female,Sports and travel,15.34,1,2020-04-29,18:08,Cash,6
667-92-0055,A,Celestria,Member,Male,Health and beauty,99.83,6,2020-01-03,19:33,Ewallet,10
565-17-3836,A,Celestria,Member,Female,Health and beauty,47.67,3,2020-09-21,18:29,Cash,10
498-41-1961,B,Chromewood,Normal,Male,Health and beauty,66.68,2,2020-10-28,16:39,Cash,7
593-95-4461,C,Astral Bay,Member,Male,Home and lifestyle,74.86,1,2020-04-17,11:37,Cash,9
226-71-3580,C,Nebulora Junction,Normal,Female,Sports and travel,23.75,5,2020-05-25,15:24,Cash,9
283-79-9594,B,Aetherhaven,Normal,Female,Food and beverages,48.51,1,2020-12-11,17:49,Credit card,5
430-60-3493,A,Veridian Springs,Member,Female,Home and lifestyle,94.88,1,2020-05-07,17:45,Cash,7
139-20-0155,B,Aetherhaven,Member,Male,Electronic accessories,40.3,7,2020-02-03,13:11,Credit card,9
558-80-4082,C,Arcanburg,Normal,Male,Electronic accessories,27.85,2,2020-12-11,18:10,Ewallet,6
278-97-7759,A,Eldoria,Member,Female,Electronic accessories,62.48,1,2020-12-25,18:52,Cash,8
316-68-6352,A,Veridian Springs,Member,Female,Food and beverages,36.36,5,2020-08-02,20:03,Cash,9
585-03-5943,B,Serenora,Normal,Male,Health and beauty,18.11,5,2020-01-07,18:52,Ewallet,6
211-05-0490,C,Arcanburg,Member,Female,Electronic accessories,51.92,4,2020-12-21,20:29,Cash,10
727-75-6477,C,Astral Bay,Normal,Male,Electronic accessories,28.84,4,2020-02-23,17:19,Cash,6
744-02-5987,A,Celestria,Member,Female,Home and lifestyle,78.38,6,2020-12-11,10:40,Ewallet,9
307-83-9164,A,Eldoria,Member,Male,Home and lifestyle,60.01,3,2020-09-09,18:29,Cash,8
779-06-0012,C,Arcanburg,Member,Female,Home and lifestyle,88.61,1,2020-04-02,13:20,Cash,10
446-47-6729,C,Arcanburg,Normal,Male,Fashion accessories,99.82,4,2020-04-05,13:58,Credit card,6
573-10-3877,B,Quixoton,Member,Male,Health and beauty,39.01,5,2020-09-05,13:16,Credit card,8
735-06-4124,C,Nebulora Junction,Normal,Male,Food and beverages,48.61,1,2020-01-30,11:18,Cash,4
439-54-7422,A,Eldoria,Normal,Female,Electronic accessories,51.19,1,2020-12-11,16:11,Credit card,5
396-90-2219,B,Zephyropolis,Normal,Female,Electronic accessories,14.96,4,2020-11-27,11:45,Cash,8
411-77-0180,A,Celestria,Member,Male,Electronic accessories,72.2,5,2020-09-26,15:55,Ewallet,7
286-01-5402,A,Eldoria,Normal,Female,Sports and travel,40.23,3,2020-12-07,15:45,Cash,9
803-17-8013,A,Eldoria,Member,Female,Home and lifestyle,88.79,2,2020-09-11,17:43,Cash,7
512-98-1403,A,Celestria,Member,Female,Electronic accessories,26.48,3,2020-09-17,13:47,Ewallet,8
848-42-2560,A,Eldoria,Normal,Female,Fashion accessories,81.91,3,2020-09-06,14:10,Cash,7
532-59-7201,B,Chromewood,Member,Male,Sports and travel,79.93,5,2020-04-29,15:35,Cash,9
181-94-6432,C,Astral Bay,Member,Female,Fashion accessories,69.33,3,2020-04-06,13:32,Ewallet,10
870-76-1733,A,Eldoria,Member,Female,Food and beverages,14.23,3,2020-12-09,13:29,Credit card,7
423-64-4619,A,Veridian Springs,Member,Female,Health and beauty,15.55,5,2020-09-29,18:37,Cash,8
227-07-4446,C,Arcanburg,Member,Female,Electronic accessories,78.13,4,2020-09-07,14:22,Cash,7
174-36-3675,C,Astral Bay,Member,Male,Food and beverages,99.37,2,2020-04-07,15:07,Cash,8
428-83-5800,C,Arcanburg,Member,Female,Food and beverages,21.08,2,2020-04-01,19:14,Cash,9
603-07-0961,C,Astral Bay,Member,Male,Electronic accessories,74.79,7,2020-04-04,15:47,Cash,8
704-20-4138,C,Astral Bay,Member,Female,Health and beauty,29.67,4,2020-03-19,19:19,Credit card,10
787-15-1757,C,Arcanburg,Member,Male,Health and beauty,44.07,4,2020-12-11,13:45,Ewallet,10
649-11-3678,C,Arcanburg,Normal,Female,Food and beverages,22.93,3,2020-09-29,16:36,Cash,6
622-20-1945,C,Astral Bay,Normal,Female,Health and beauty,39.42,2,2020-03-14,17:04,Cash,7
372-94-8041,A,Celestria,Normal,Male,Health and beauty,15.26,6,2020-09-23,20:02,Ewallet,9
563-91-7120,A,Celestria,Normal,Female,Fashion accessories,61.77,5,2020-11-14,19:35,Cash,6
746-54-5508,A,Celestria,Normal,Male,Home and lifestyle,21.52,9,2020-02-01,16:29,Credit card,8
276-54-0879,B,Zephyropolis,Normal,Male,Sports and travel,97.74,4,2020-01-12,17:38,Cash,6
815-11-1168,A,Veridian Springs,Member,Male,Food and beverages,99.78,7,2020-03-08,20:31,Cash,8
719-76-3868,C,Arcanburg,Member,Male,Food and beverages,94.26,3,2020-07-20,11:55,Cash,10
730-61-8757,B,Chromewood,Member,Male,Health and beauty,51.13,2,2020-08-12,16:48,Credit card,7
340-66-0321,A,Veridian Springs,Member,Male,Electronic accessories,36.36,6,2020-10-04,20:16,Cash,10
868-81-1752,B,Zephyropolis,Normal,Male,Home and lifestyle,22.02,6,2020-07-04,17:00,Cash,6
634-97-8956,A,Veridian Springs,Normal,Male,Food and beverages,32.9,2,2020-07-24,11:04,Cash,8
566-71-1091,A,Celestria,Normal,Male,Fashion accessories,77.02,5,2020-09-19,20:14,Cash,6
442-48-3607,A,Novaville,Member,Female,Food and beverages,23.48,3,2020-04-08,19:58,Credit card,10
835-16-0096,C,Arcanburg,Member,Male,Sports and travel,14.7,5,2020-07-14,18:46,Ewallet,10
527-09-6272,A,Celestria,Member,Female,Electronic accessories,28.45,5,2020-02-18,20:21,Credit card,10
898-04-2717,A,Celestria,Normal,Female,Fashion accessories,76.4,4,2020-05-08,10:03,Ewallet,7
692-27-8933,B,Chromewood,Normal,Female,Sports and travel,57.95,4,2020-11-29,20:32,Cash,5
633-09-3463,C,Astral Bay,Normal,Male,Electronic accessories,47.65,3,2020-04-15,14:34,Credit card,9
374-17-3652,B,Serenora,Member,Female,Food and beverages,42.82,6,2020-07-28,13:06,Credit card,10
378-07-7001,B,Chromewood,Member,Male,Electronic accessories,48.09,6,2020-04-11,19:23,Credit card,10
433-75-6987,B,Chromewood,Member,Female,Health and beauty,55.97,4,2020-09-30,20:09,Ewallet,10
873-95-4984,B,Quixoton,Member,Female,Health and beauty,76.9,3,2020-09-08,15:06,Cash,10
416-13-5917,C,Arcanburg,Normal,Female,Food and beverages,97.03,5,2020-12-11,14:28,Ewallet,8
150-89-8043,A,Celestria,Normal,Male,Sports and travel,44.65,1,2020-06-29,16:20,Cash,6
135-84-8019,A,Celestria,Normal,Female,Fashion accessories,77.93,4,2020-09-10,17:24,Ewallet,7
441-94-7118,A,Veridian Springs,Member,Male,Electronic accessories,71.95,4,2020-08-16,17:29,Cash,9
725-96-3778,C,Astral Bay,Member,Female,Home and lifestyle,89.25,4,2020-12-04,20:49,Cash,8
531-80-1784,A,Celestria,Normal,Male,Electronic accessories,26.02,1,2020-09-24,20:31,Cash,5
400-45-1220,B,Quixoton,Normal,Female,Health and beauty,13.5,3,2020-04-02,14:22,Credit card,5
860-79-0874,C,Arcanburg,Member,Female,Fashion accessories,99.3,7,2020-04-24,13:11,Credit card,9
834-61-8124,A,Celestria,Normal,Male,Electronic accessories,51.69,1,2020-05-07,14:25,Cash,6
115-99-4379,B,Aetherhaven,Member,Female,Fashion accessories,54.73,4,2020-05-01,15:08,Credit card,10
565-67-6697,B,Aetherhaven,Member,Male,Home and lifestyle,27,5,2020-12-15,12:20,Cash,8
320-49-6392,C,Astral Bay,Normal,Female,Electronic accessories,30.24,1,2020-12-21,11:34,Cash,7
889-04-9723,B,Chromewood,Member,Female,Food and beverages,89.14,7,2020-09-06,16:30,Credit card,10
632-90-0281,C,Arcanburg,Normal,Female,Fashion accessories,37.55,7,2020-12-10,16:21,Credit card,8
554-42-2417,C,Arcanburg,Normal,Female,Sports and travel,95.44,2,2020-04-07,16:11,Cash,5
453-63-6187,B,Zephyropolis,Normal,Male,Electronic accessories,27.5,1,2020-10-14,10:49,Cash,6
578-80-7669,B,Serenora,Normal,Male,Sports and travel,74.97,1,2020-08-21,16:59,Cash,6
612-36-5536,A,Veridian Springs,Member,Male,Food and beverages,80.96,7,2020-08-29,19:27,Cash,9
605-72-4132,C,Astral Bay,Normal,Female,Food and beverages,94.47,4,2020-02-24,10:52,Cash,8
471-41-2823,C,Astral Bay,Normal,Male,Food and beverages,99.79,1,2020-05-07,15:35,Ewallet,7
462-67-9126,A,Eldoria,Normal,Male,Home and lifestyle,73.22,3,2020-12-28,12:48,Cash,6
272-27-9238,C,Nebulora Junction,Normal,Female,Food and beverages,41.24,1,2020-09-18,14:30,Cash,6
834-25-9262,C,Arcanburg,Normal,Female,Fashion accessories,81.68,3,2020-03-06,15:55,Cash,8
122-61-9553,C,Astral Bay,Normal,Female,Electronic accessories,51.32,3,2020-05-01,14:34,Cash,6
468-88-0009,A,Eldoria,Member,Male,Home and lifestyle,65.94,3,2020-12-17,19:17,Cash,9
613-59-9758,C,Nebulora Junction,Normal,Female,Sports and travel,14.36,5,2020-07-05,18:22,Cash,5
254-31-0042,A,Novaville,Member,Male,Electronic accessories,21.5,6,2020-03-23,13:13,Credit card,10
201-86-2184,B,Chromewood,Member,Female,Electronic accessories,26.26,3,2020-09-03,11:36,Cash,10
261-12-8671,B,Zephyropolis,Normal,Female,Fashion accessories,60.96,1,2020-12-22,14:29,Credit card,5
730-70-9830,C,Nebulora Junction,Normal,Female,Home and lifestyle,70.11,5,2020-05-10,17:21,Ewallet,5
382-25-8917,C,Astral Bay,Normal,Male,Fashion accessories,42.08,5,2020-04-02,20:48,Cash,8
422-29-8786,A,Celestria,Normal,Female,Home and lifestyle,67.09,5,2020-07-31,16:19,Credit card,8
667-23-5919,A,Veridian Springs,Member,Female,Fashion accessories,96.7,8,2020-04-18,20:40,Ewallet,9
843-01-4703,B,Zephyropolis,Member,Female,Home and lifestyle,35.38,9,2020-06-28,18:07,Credit card,10
743-88-1662,C,Nebulora Junction,Normal,Male,Sports and travel,95.49,3,2020-02-20,16:49,Cash,8
595-86-2894,C,Astral Bay,Member,Female,Fashion accessories,96.98,4,2020-09-23,11:19,Ewallet,10
182-69-8360,B,Serenora,Normal,Female,Electronic accessories,23.65,1,2020-07-22,13:16,Credit card,4
289-15-7034,A,Eldoria,Member,Male,Sports and travel,82.33,4,2020-09-01,10:34,Credit card,10
462-78-5240,C,Astral Bay,Normal,Male,Electronic accessories,26.61,1,2020-09-28,14:22,Cash,4
868-52-7573,B,Chromewood,Normal,Female,Food and beverages,99.69,7,2020-04-12,15:26,Cash,9
153-58-4872,C,Nebulora Junction,Member,Female,Food and beverages,74.89,2,2020-06-25,17:18,Ewallet,7
662-72-2873,A,Celestria,Normal,Female,Food and beverages,40.94,5,2020-09-17,16:53,Ewallet,9
525-88-7307,B,Chromewood,Member,Male,Sports and travel,75.82,1,2020-08-05,18:00,Cash,9
689-16-9784,C,Nebulora Junction,Normal,Male,Food and beverages,46.77,6,2020-09-20,18:07,Cash,6
725-56-0833,A,Veridian Springs,Normal,Female,Health and beauty,32.32,7,2020-01-14,12:51,Credit card,9
394-41-0748,C,Astral Bay,Member,Female,Fashion accessories,54.07,6,2020-01-22,17:40,Ewallet,10
596-42-3999,B,Aetherhaven,Normal,Male,Food and beverages,18.22,2,2020-10-12,16:47,Credit card,6
541-89-9860,C,Arcanburg,Member,Female,Fashion accessories,80.48,2,2020-12-30,17:32,Cash,10
173-82-9529,B,Aetherhaven,Normal,Female,Fashion accessories,37.95,6,2020-12-30,13:21,Cash,9
563-36-9814,A,Eldoria,Member,Male,Electronic accessories,76.82,2,2020-12-23,14:23,Ewallet,9
308-47-4913,A,Celestria,Member,Female,Sports and travel,52.26,7,2020-10-15,13:03,Credit card,9
885-17-6250,A,Veridian Springs,Normal,Female,Health and beauty,79.74,1,2020-07-08,14:54,Ewallet,6
726-27-2396,A,Novaville,Normal,Female,Health and beauty,77.5,1,2020-07-30,17:54,Ewallet,4
316-01-3952,A,Veridian Springs,Normal,Female,Food and beverages,54.27,1,2020-07-06,11:10,Ewallet,5
760-54-1821,B,Serenora,Normal,Male,Home and lifestyle,13.59,3,2020-02-21,19:30,Cash,6
793-10-3222,B,Chromewood,Member,Female,Health and beauty,41.06,9,2020-08-01,15:22,Credit card,10
346-12-3257,B,Chromewood,Member,Male,Electronic accessories,19.24,5,2020-09-15,14:20,Cash,10
110-05-6330,C,Nebulora Junction,Normal,Female,Food and beverages,39.43,9,2020-05-16,20:21,Credit card,8
651-61-0874,C,Arcanburg,Normal,Male,Home and lifestyle,46.22,2,2020-12-17,15:07,Credit card,6
236-86-3015,C,Astral Bay,Member,Male,Home and lifestyle,13.98,5,2020-02-02,19:09,Ewallet,10
831-64-0259,B,Chromewood,Normal,Female,Fashion accessories,39.75,8,2020-02-29,20:39,Ewallet,9
587-03-7455,C,Astral Bay,Member,Female,Fashion accessories,97.79,4,2020-05-15,12:23,Ewallet,8
882-40-4577,A,Veridian Springs,Member,Male,Sports and travel,67.26,3,2020-06-16,16:15,Cash,10
732-67-5346,A,Celestria,Normal,Male,Food and beverages,13.79,3,2020-10-01,16:08,Credit card,7
725-32-9708,B,Serenora,Member,Female,Fashion accessories,68.71,4,2020-01-11,19:10,Cash,7
256-08-8343,A,Celestria,Normal,Female,Home and lifestyle,56.53,2,2020-08-14,10:07,Ewallet,6
372-26-1506,C,Astral Bay,Normal,Female,Fashion accessories,23.82,4,2020-06-13,18:31,Ewallet,5
244-08-0162,B,Chromewood,Normal,Female,Health and beauty,34.21,5,2020-12-20,16:46,Cash,5
569-71-4390,B,Quixoton,Normal,Male,Sports and travel,21.87,1,2020-09-24,14:48,Ewallet,6
132-23-6451,A,Novaville,Member,Male,Health and beauty,20.97,4,2020-07-20,12:48,Cash,10
696-90-2548,A,Novaville,Normal,Male,Sports and travel,25.84,1,2020-11-05,18:40,Ewallet,6
472-15-9636,A,Veridian Springs,Normal,Male,Home and lifestyle,50.93,4,2020-12-24,17:58,Cash,8
268-03-6164,B,Serenora,Normal,Female,Health and beauty,96.11,1,2020-05-29,18:35,Ewallet,7
750-57-9686,C,Arcanburg,Normal,Female,Home and lifestyle,45.38,4,2020-12-28,14:22,Credit card,8
186-09-3669,C,Arcanburg,Member,Female,Health and beauty,81.51,2,2020-04-07,12:45,Ewallet,10
848-07-1692,B,Aetherhaven,Normal,Female,Health and beauty,57.22,1,2020-12-25,19:12,Ewallet,7
745-71-3520,A,Eldoria,Member,Female,Electronic accessories,25.22,3,2020-12-14,19:06,Cash,10
266-76-6436,C,Astral Bay,Member,Female,Food and beverages,38.6,6,2020-11-01,17:39,Ewallet,10
740-22-2500,C,Nebulora Junction,Normal,Male,Electronic accessories,84.05,2,2020-09-07,17:51,Cash,9
271-88-8734,C,Astral Bay,Member,Female,Fashion accessories,97.21,10,2020-07-26,19:55,Credit card,10
301-81-8610,B,Aetherhaven,Member,Male,Fashion accessories,25.42,8,2020-12-26,20:41,Credit card,9
489-64-4354,C,Arcanburg,Normal,Male,Fashion accessories,16.28,1,2020-09-09,16:12,Cash,5
198-84-7132,B,Aetherhaven,Member,Female,Fashion accessories,40.61,5,2020-12-14,11:02,Cash,9
269-10-8440,A,Eldoria,Member,Male,Health and beauty,53.17,3,2020-09-23,17:29,Cash,10
650-98-6268,B,Zephyropolis,Member,Female,Food and beverages,20.87,3,2020-02-28,14:29,Credit card,10
741-73-3559,B,Quixoton,Normal,Male,Sports and travel,67.27,2,2020-04-15,20:35,Cash,6
325-77-6186,A,Novaville,Member,Female,Home and lifestyle,90.65,10,2020-01-18,15:55,Ewallet,9
286-75-7818,B,Zephyropolis,Normal,Male,Fashion accessories,69.08,3,2020-11-14,18:57,Cash,6
574-57-9721,C,Nebulora Junction,Normal,Male,Food and beverages,43.27,4,2020-04-12,17:27,Ewallet,6
459-50-7686,A,Veridian Springs,Normal,Female,Electronic accessories,23.46,4,2020-08-10,13:32,Ewallet,6
616-87-0016,B,Zephyropolis,Normal,Female,Fashion accessories,95.54,4,2020-04-22,14:47,Credit card,9
837-55-7229,B,Quixoton,Normal,Female,Fashion accessories,47.44,1,2020-09-25,16:54,Credit card,6
751-69-0068,C,Astral Bay,Normal,Male,Sports and travel,99.24,6,2020-02-07,18:52,Ewallet,8
257-73-1380,C,Astral Bay,Member,Male,Sports and travel,82.93,7,2020-05-17,17:25,Ewallet,10
345-08-4992,A,Celestria,Normal,Male,Home and lifestyle,33.99,7,2020-12-27,19:25,Credit card,7
549-96-4200,C,Nebulora Junction,Member,Male,Food and beverages,17.04,3,2020-10-28,15:55,Cash,9
810-60-6344,C,Arcanburg,Normal,Female,Electronic accessories,40.86,3,2020-12-31,19:38,Credit card,6
450-28-2866,C,Astral Bay,Member,Male,Food and beverages,17.44,4,2020-10-16,20:26,Cash,10
394-30-3170,B,Zephyropolis,Member,Female,Sports and travel,88.43,3,2020-04-27,18:45,Credit card,7
138-17-5109,A,Celestria,Member,Female,Home and lifestyle,89.21,6,2020-06-09,10:55,Credit card,9
192-98-7397,C,Nebulora Junction,Normal,Female,Fashion accessories,12.78,2,2020-06-24,10:29,Ewallet,9
301-11-9629,A,Celestria,Normal,Female,Sports and travel,19.1,3,2020-12-24,12:16,Cash,9
390-80-5128,B,Zephyropolis,Member,Female,Health and beauty,19.15,2,2020-04-23,18:42,Credit card,10
235-46-8343,C,Astral Bay,Member,Male,Food and beverages,27.66,10,2020-07-11,15:49,Credit card,10
453-12-7053,C,Astral Bay,Normal,Male,Fashion accessories,45.74,4,2020-05-31,19:55,Credit card,6
296-11-7041,B,Quixoton,Member,Female,Health and beauty,27.07,2,2020-09-18,10:38,Credit card,8
449-27-2918,B,Serenora,Member,Female,Sports and travel,39.12,2,2020-12-24,12:49,Credit card,10
891-01-7034,B,Serenora,Normal,Male,Electronic accessories,74.71,3,2020-10-15,12:55,Cash,6
744-09-5786,B,Quixoton,Normal,Male,Electronic accessories,22.01,3,2020-04-20,16:13,Cash,7
727-17-0390,A,Eldoria,Normal,Female,Food and beverages,63.61,4,2020-09-13,15:51,Ewallet,5
568-88-3448,A,Eldoria,Normal,Male,Health and beauty,25,1,2020-12-25,10:41,Ewallet,6
187-83-5490,A,Celestria,Member,Male,Electronic accessories,20.77,6,2020-04-12,19:52,Cash,8
767-54-1907,B,Aetherhaven,Member,Female,Fashion accessories,29.56,4,2020-11-04,11:30,Cash,9
710-46-4433,B,Zephyropolis,Member,Female,Food and beverages,77.4,9,2020-07-19,17:25,Credit card,8
533-33-5337,B,Aetherhaven,Normal,Male,Electronic accessories,79.39,7,2020-07-04,18:32,Cash,6
325-90-8763,C,Astral Bay,Member,Male,Electronic accessories,46.57,6,2020-05-21,15:47,Cash,10
729-46-7422,C,Astral Bay,Normal,Male,Food and beverages,35.89,1,2020-11-18,19:35,Credit card,7
639-76-1242,C,Nebulora Junction,Normal,Male,Food and beverages,40.52,3,2020-02-02,16:05,Cash,5
234-03-4040,B,Quixoton,Member,Female,Food and beverages,73.05,7,2020-09-29,12:35,Credit card,10
326-71-2155,C,Astral Bay,Normal,Female,Sports and travel,73.95,1,2020-06-17,17:35,Cash,6
320-32-8842,C,Astral Bay,Member,Female,Food and beverages,22.62,1,2020-05-28,17:27,Cash,9
470-32-9057,A,Celestria,Member,Male,Food and beverages,51.34,5,2020-10-29,12:45,Credit card,10
878-30-2331,C,Arcanburg,Member,Female,Sports and travel,54.55,7,2020-12-31,17:29,Credit card,9
440-59-5691,C,Astral Bay,Member,Female,Health and beauty,37.15,7,2020-06-27,17:13,Credit card,10
554-53-3790,B,Quixoton,Normal,Male,Sports and travel,37.02,1,2020-09-21,12:03,Cash,5
746-19-0921,C,Nebulora Junction,Normal,Male,Food and beverages,21.58,2,2020-01-25,18:42,Cash,6
233-34-0817,C,Nebulora Junction,Member,Female,Electronic accessories,98.84,1,2020-07-09,16:06,Cash,10
767-05-1286,C,Arcanburg,Member,Female,Home and lifestyle,83.77,6,2020-09-01,17:42,Ewallet,8
340-21-9136,A,Veridian Springs,Member,Female,Sports and travel,40.05,3,2020-07-02,14:01,Cash,10
405-31-3305,A,Veridian Springs,Member,Male,Fashion accessories,43.13,6,2020-06-04,13:22,Cash,9
731-59-7531,B,Chromewood,Member,Male,Health and beauty,72.57,4,2020-01-15,16:17,Cash,8
